Geneid,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue
ENSG00000133048,CHI3L1,1247.5570317952456,2.011348970358899,0.41485338948027883,4.848336837451617,1.2450087112413765e-06,4.909920422856635e-05
ENSG00000143839,REN,58.327653249775736,5.524462353518263,0.9918864385383852,5.569652067890906,2.5524853029878212e-08,1.7725710306798792e-06
ENSG00000281406,BLACAT1,28.24541304727164,3.8961358705645415,0.5272918744416528,7.388954883270567,1.4798736739936022e-13,3.189175505316664e-11
ENSG00000174502,SLC26A9,622.5158126206733,3.8735576454055347,0.5631424233279801,6.87846890048547,6.049925397632366e-12,9.39933293288902e-10
ENSG00000142224,IL19,53.09281550496965,8.496111961829982,0.9439244797145568,9.000838673448971,2.2399989788358003e-19,1.1511182444623422e-16
ENSG00000123836,PFKFB2,1438.1397240611745,1.8832195548098745,0.2319902910833767,8.117665381664832,4.752369514998124e-16,1.6535770719737742e-13
ENSG00000224566,CIAO2AP2,20.740414023191896,3.44906514890501,0.6992960180664306,4.9321961798692255,8.131019099277279e-07,3.4687155935269344e-05
ENSG00000287895,ENSG00000287895,23.260903427051183,3.3220228953572875,0.4554324472646409,7.294216552442824,3.0040193428507876e-13,6.081409582378476e-11
ENSG00000233461,TSNAX-DT,340.5754151991557,2.863713444187293,0.4105621200774449,6.975103898155793,3.056448508646449e-12,5.079330822602853e-10
ENSG00000174371,EXO1,123.74339518896704,1.3928416485934698,0.2765954169701255,5.035664234248348,4.7619463833024266e-07,2.187940784614181e-05
ENSG00000184731,FAM110C,838.5101844991151,2.816314750512492,0.38570945160579584,7.301648271224715,2.8426358404423034e-13,5.825310734864678e-11
ENSG00000134326,CMPK2,304.6886501681168,3.1830719569061325,0.5570054438805756,5.714615524634975,1.099523323517781e-08,8.271931886365865e-07
ENSG00000134321,RSAD2,661.2757264655735,3.8243031935204375,0.5387947921544229,7.09788448071035,1.2668099965436128e-12,2.2873110440295296e-10
ENSG00000171848,RRM2,613.7772013388758,2.3317282519013376,0.3239870524395726,7.196979738368503,6.156090641980227e-13,1.1617621226783362e-10
ENSG00000162981,LRATD1,1803.9080270635334,1.769374913786556,0.360691059069893,4.9055136502390955,9.318315954929934e-07,3.861782975713704e-05
ENSG00000308172,ENSG00000308172,29.677935584556074,2.4953864505415986,0.4987242285006556,5.003539647639794,5.628708283043888e-07,2.5120166390027035e-05
ENSG00000163032,VSNL1,968.0990608656211,1.936873047920543,0.4109867026357529,4.712738965759543,2.4440920114773305e-06,8.71291413653973e-05
ENSG00000205639,MFSD2B,58.41094178501836,3.3946791687277726,0.5313927569376545,6.388267669079374,1.677754806201786e-10,1.9126977403262204e-08
ENSG00000198399,ITSN2,4564.028143344078,1.2194096150421232,0.23791955897084602,5.125302099234078,2.970610459695931e-07,1.4744026922024246e-05
