Geneid,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue
ENSG00000153814,JAZF1,455.1676492551165,-1.163200867595546,0.21446495118167158,-5.423734093549895,5.836668942710229e-08,2.95576965836698e-06
ENSG00000122507,BBS9,514.2305530405853,-0.6559420013195825,0.12499503802812514,-5.24774432383459,1.539727792541817e-07,6.8605711047539815e-06
ENSG00000136274,NACAD,72.92559942969233,-1.700198374411089,0.3482630063218665,-4.881937913439352,1.0504833376827797e-06,3.5699655852970353e-05
ENSG00000106665,CLIP2,829.352168531842,-0.9117725007125087,0.13478420326606616,-6.764683684130664,1.336007627812417e-11,1.7150881138158354e-09
ENSG00000153956,CACNA2D1,1037.3877037173575,-1.2420963028125172,0.19730185870207748,-6.295411056862175,3.0658631577461514e-10,2.8070614921857842e-08
ENSG00000004799,PDK4,3972.6126883019338,-4.349396096488357,0.6116743409283745,-7.110640099578185,1.1550598387483513e-12,1.954286727172614e-10
ENSG00000197093,GAL3ST4,305.8428367218545,-1.6370133206388964,0.23691292718344145,-6.9097678210330775,4.85447562915816e-12,7.017010737186687e-10
ENSG00000128606,LRRC17,294.536965093253,-2.635411936052427,0.557789771142958,-4.724740524825773,2.3040936099418965e-06,6.956808954688877e-05
ENSG00000146966,DENND2A,390.44374379465626,-2.269581300824891,0.37660637243401124,-6.02640174715197,1.6765014970560098e-09,1.2877144867031672e-07
ENSG00000168490,PHYHIP,459.8884064120278,-3.1254896085365336,0.5112096015731667,-6.113910221792262,9.72190128921391e-10,7.896893934369218e-08
ENSG00000253837,LOXL2-AS1,32.64184523267357,-2.0797686322997797,0.3534970719393634,-5.883411200239106,4.018957655073344e-09,2.799924673738479e-07
ENSG00000020181,ADGRA2,2941.706169064467,-1.6724182456587997,0.3262918388317881,-5.125528887411048,2.9670366808915077e-07,1.2239859745947382e-05
ENSG00000253586,ENSG00000253586,20.016053867283595,-2.6933303204371706,0.562570304158115,-4.787544419835192,1.6883437662004122e-06,5.348364225715973e-05
ENSG00000254254,PENK-AS1,68.04291526993869,-2.766358705692075,0.5341301842799777,-5.1791843769720725,2.228581226424747e-07,9.503177668778697e-06
ENSG00000164879,CA3,33.353971561743734,-2.389866952699158,0.43999881774968874,-5.431530395744679,5.5872796455839576e-08,2.849124613716875e-06
ENSG00000132561,MATN2,2448.8739502600806,-1.1907589018083742,0.24752211458348058,-4.810717231517399,1.503896533187359e-06,4.830757761677505e-05
ENSG00000164920,OSR2,983.3015196924008,-2.060552843506037,0.4285258974748039,-4.80846748270842,1.5209176224743665e-06,4.87561113237806e-05
ENSG00000172164,SNTB1,588.8122816027857,-1.7692142504344672,0.28602798012186864,-6.185458673241176,6.192215642976307e-10,5.250512640459009e-08
ENSG00000248690,HAS2-AS1,59.20647373659637,-2.159965315493948,0.45799908269387823,-4.716090920508778,2.4041903207553063e-06,7.186592087311831e-05
ENSG00000196378,ZNF34,192.22118788106252,-0.8376636740765329,0.16181399859624068,-5.176707091743506,2.258363494312261e-07,9.619004140797525e-06
ENSG00000122707,RECK,1705.6516214896194,-1.8794014724980177,0.36802581735366136,-5.1067109530850425,3.2781460626875074e-07,1.3402798740709558e-05
ENSG00000180071,ANKRD18A,170.9037538927115,-3.5750469966112246,0.6418435755329619,-5.56996616136984,2.5478881458715435e-08,1.4260017267633187e-06
ENSG00000107282,APBA1,343.5574597753551,-1.4500261209200453,0.24507759105792312,-5.916600186335835,3.286643089274001e-09,2.352224191475535e-07
ENSG00000119138,KLF9,3702.008383004164,-2.0329419168976846,0.3882783808963463,-5.235784470421991,1.6428557561309922e-07,7.2323080439267835e-06
ENSG00000308298,ENSG00000308298,42.826906188516006,-2.2315013920484787,0.45325233454415925,-4.923309207646384,8.509283724923789e-07,2.9839384141411355e-05
ENSG00000196781,TLE1,784.9240767272265,-0.9275585999821561,0.15341525301157402,-6.046065053988985,1.4842618489710479e-09,1.1496766621302114e-07
ENSG00000288575,ENSG00000288575,117.73336827314195,-3.977495212565372,0.7858336516355933,-5.0614976901114135,4.1597578049605456e-07,1.6438114871196774e-05
ENSG00000226237,GAS1RR,150.61724965263994,-1.60590323147466,0.3027273765724393,-5.304783629604722,1.1280671943533952e-07,5.236028702994299e-06
ENSG00000106809,OGN,1360.6858695385095,-3.0282659509908356,0.6523408249551952,-4.642153051204217,3.44797298033755e-06,9.745367819329727e-05
ENSG00000165238,WNK2,411.2545536038954,-2.225200395445249,0.43561455825338175,-5.108186476520208,3.2526556302056516e-07,1.333377918534097e-05
ENSG00000197694,SPTAN1,12102.845506067164,-0.8044011933047259,0.12328741971500988,-6.524600767573632,6.818289860530076e-11,7.41406302802423e-09
ENSG00000175287,PHYHD1,230.92813226025498,-1.704574383368031,0.18113991103160387,-9.410263997924952,4.9489232350749674e-21,3.132753734065128e-18
ENSG00000148357,HMCN2,1476.1326872186512,-2.7908254743157443,0.554913748881421,-5.029295958050074,4.922840464035295e-07,1.88469330174198e-05
ENSG00000160539,PLPP7,64.62428180036348,-2.219542827224493,0.4737915238880233,-4.684640216883794,2.8045212309480037e-06,8.139762608241578e-05
ENSG00000175164,ABO,97.55165250407154,-1.6428834820697584,0.3455327423123074,-4.754639085938922,1.9880124038624257e-06,6.154289663390299e-05
ENSG00000107331,ABCA2,842.4830783450278,-1.0697796373890067,0.17307399947499635,-6.181053425899224,6.367526093269712e-10,5.346957741498026e-08
ENSG00000067082,KLF6,7584.514003508001,-1.5660574732755397,0.20351433628529683,-7.695072012421572,1.4141450657822554e-14,3.5561874034380487e-12
ENSG00000298309,ENSG00000298309,140.7998903043786,-2.2873219833447425,0.38673777118660596,-5.914400282979032,3.330869549452067e-09,2.3792388231154208e-07
ENSG00000298322,ENSG00000298322,148.6010961609625,-2.5285529843289294,0.4253035006156186,-5.945290788034657,2.759665118045976e-09,1.9984438818354638e-07
ENSG00000226005,LINC02660,120.83041492659962,-3.766253498252314,0.6139233225288927,-6.134729468719711,8.530423199423633e-10,6.990948387652649e-08
ENSG00000151474,FRMD4A,832.3020878469162,-0.9343399848411066,0.18115838823214075,-5.157586098877302,2.501538318777451e-07,1.054465894074789e-05
ENSG00000235020,CACNB2-AS2,34.96528041445094,-3.3266276607134864,0.521607929824748,-6.377640121060239,1.7983748997005891e-10,1.751388181498863e-08
ENSG00000095777,MYO3A,43.74978380731986,-2.888314698063464,0.5871572113000296,-4.919150514507729,8.692061346742634e-07,3.0393241175776743e-05
ENSG00000107736,CDH23,411.77110015421204,-1.5352836755939014,0.26170789156625207,-5.86640191247439,4.453535230627522e-09,3.0851235092922543e-07
ENSG00000186862,PDZD7,38.52914360819829,-2.5405947609019814,0.3994190533370863,-6.360725007171523,2.0080366446829596e-10,1.9299755342810174e-08
ENSG00000228261,ITPRIP-AS1,105.01012594044431,-2.0097288380625624,0.42530516324777295,-4.725380765931922,2.29684572225349e-06,6.946350139418195e-05
ENSG00000165868,HSPA12A,769.7640460244194,-0.9660298224419602,0.19486159112345616,-4.957517881653363,7.13994726755748e-07,2.5650016039958207e-05
ENSG00000229847,EMX2OS,776.5045886298566,-1.2932397571524654,0.2667329839203672,-4.848443331397517,1.244340660488437e-06,4.123282251789979e-05
ENSG00000130592,LSP1,1547.8810741807433,-1.5119231875773929,0.26512314552146615,-5.702720464498175,1.179102597291641e-08,7.210815123375997e-07
ENSG00000130595,TNNT3,44.75840186634563,-2.073838162617785,0.3583328223545603,-5.78746359038743,7.145716929186651e-09,4.676559662301032e-07
ENSG00000051009,FHIP1B,744.604793848426,-0.7711400367179024,0.14257386716003406,-5.408705340455732,6.348197424078546e-08,3.1797280821970506e-06
ENSG00000166341,DCHS1,1698.2513370783633,-1.7905343358338492,0.37618575583849967,-4.759707958220894,1.9387327760913915e-06,6.027144273852282e-05
ENSG00000166483,WEE1,2576.5607120275645,-2.0918197167905683,0.39007868685740255,-5.362558343402277,8.205145362564297e-08,3.9534371651777975e-06
ENSG00000176148,TCP11L1,448.483415678525,-0.7125251749383432,0.15216973805411196,-4.682436758121824,2.8348466219656006e-06,8.201843477184162e-05
ENSG00000052841,TTC17,2011.753333431637,-0.574840645639927,0.10073241787364376,-5.706610223145768,1.15248285729363e-08,7.07582075343405e-07
ENSG00000121671,CRY2,2167.3212121902534,-1.3305380848584567,0.23964768087712252,-5.552059089362436,2.8232412219667265e-08,1.5587263378121557e-06
ENSG00000180720,CHRM4,49.86751660922453,-2.9458954823801147,0.6250602628471666,-4.71297834381837,2.4412215013312797e-06,7.286946944827474e-05
ENSG00000124942,AHNAK,237415.82668918648,-0.7719716261502627,0.11868832154359421,-6.504191955117653,7.811210271568125e-11,8.217437969072313e-09
ENSG00000174080,CTSF,1129.7779928259638,-1.275991451818886,0.2592258988919616,-4.922314696459727,8.552653491077209e-07,2.996285046993318e-05
ENSG00000110092,CCND1,4532.306515697103,-1.3343754395628151,0.2689045258249757,-4.962264712611539,6.967594587220475e-07,2.5153907106175e-05
ENSG00000048649,RSF1,1769.5646709445455,-0.6724910974406481,0.10256767800256475,-6.556559634935209,5.506330567685102e-11,6.126209902804803e-09
ENSG00000184384,MAML2,1311.0602228230114,-1.1840956349239615,0.19720378929581267,-6.004426381218143,1.920095096549321e-09,1.4505409767450272e-07
