Geneid,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue
ENSG00000111962,UST,692.5863473490123,-1.8102288620723077,0.32220863149246526,-5.6181886055856305,1.9296979252612288e-08,1.3861870924193725e-06
ENSG00000131018,SYNE1,8143.497379419621,-1.2810583147349293,0.24899175366618992,-5.144982899523558,2.6754518100057495e-07,1.3540623759033644e-05
ENSG00000307615,ENSG00000307615,68.66612114152849,-1.9372582532107714,0.3902139725826757,-4.964605035511175,6.884102177272464e-07,3.000150455784261e-05
ENSG00000164694,FNDC1,437.7917818097423,-3.1457957088126167,0.6592704673405939,-4.771631469406361,1.8273963942723682e-06,6.820170028813399e-05
ENSG00000073067,CYP2W1,60.24594695011183,-4.087475770079764,0.7285893958113018,-5.610122510125557,2.021834348561383e-08,1.4449257977837208e-06
ENSG00000164849,GPR146,70.56343169261655,-1.4534280685084306,0.283133954154275,-5.133358423400119,2.846171455073723e-07,1.4253473030558856e-05
ENSG00000157927,RADIL,82.12274101057098,-1.7518016503442004,0.32253080252289845,-5.431424337276528,5.590601926143388e-08,3.550244793516494e-06
ENSG00000136244,IL6,349.47216230596115,-5.886718488052501,0.9682230211698432,-6.079919976432649,1.2024254218757704e-09,1.1328063700060616e-07
ENSG00000153814,JAZF1,381.31112396684335,-1.1829948828694208,0.2363342980440661,-5.00559966395078,5.568838990344281e-07,2.493511109845443e-05
ENSG00000153956,CACNA2D1,783.2865166320161,-1.2624278107027376,0.18793519720849064,-6.71735699035786,1.8505022891878077e-11,2.575513665239181e-09
ENSG00000004799,PDK4,2738.167859101708,-4.359468364815605,0.5927407102886292,-7.354764552434411,1.912639450563019e-13,4.0953779209715716e-11
ENSG00000197093,GAL3ST4,280.4000898735675,-1.6623883308245324,0.27604614074865536,-6.022139365238092,1.7212658205472738e-09,1.5250780425395383e-07
ENSG00000128606,LRRC17,217.87629136639868,-2.647861899277095,0.5179193696558004,-5.112498304585161,3.179258411754295e-07,1.557681337925754e-05
ENSG00000184903,IMMP2L,147.81399541248737,-0.9508121617644996,0.20283692066317083,-4.6875694950201385,2.764688324682489e-06,9.670040220876355e-05
ENSG00000146966,DENND2A,273.50966205369514,-2.285676344861815,0.37243790734770094,-6.137066876836335,8.4059005777046e-10,8.282839083644099e-08
ENSG00000168490,PHYHIP,322.13330133878594,-3.1592208693105714,0.5168599972752147,-6.112333873709262,9.81844960738655e-10,9.56168140628376e-08
ENSG00000253837,LOXL2-AS1,25.116458070576673,-2.1039223475541275,0.38021898772143786,-5.533448921534495,3.139944519680038e-08,2.1231491253213015e-06
ENSG00000020181,ADGRA2,2277.235938563192,-1.6913537332034647,0.3050672723289704,-5.5441992197038665,2.9530247009672385e-08,2.0130588589062993e-06
ENSG00000253586,ENSG00000253586,16.157528015247173,-2.7128062586267037,0.5505636393587461,-4.927325498259148,8.336281723993591e-07,3.533715969880177e-05
ENSG00000254254,PENK-AS1,50.34194615657476,-2.7881694253880904,0.5026976085001246,-5.5464147396822145,2.9158671184584954e-08,1.9958751917596134e-06
ENSG00000164879,CA3,38.49161034104601,-3.1515579925485495,0.6471646555564649,-4.869793128363416,1.1171514484267834e-06,4.463661463133953e-05
ENSG00000132561,MATN2,2015.5667788882017,-1.2090355209009094,0.23025758021265574,-5.2507957383392005,1.5144354438667946e-07,8.292899529751236e-06
ENSG00000147642,SYBU,365.46036224385944,-1.4499473245536871,0.29576953876339135,-4.902287539872762,9.472704270886711e-07,3.9063795155608494e-05
ENSG00000172164,SNTB1,450.8339119738871,-1.7903456833128242,0.31043990003451594,-5.767124918909478,8.063528472987935e-09,6.263861432167814e-07
ENSG00000136997,MYC,2597.607536785582,-1.507440305224462,0.29660101622097473,-5.0823841550879365,3.727266318260684e-07,1.7811427300266326e-05
ENSG00000196378,ZNF34,156.9022270551644,-0.8608647822812208,0.18197277675070375,-4.730733891369779,2.237096137847806e-06,8.08719938230847e-05
ENSG00000122707,RECK,1345.5311042917165,-1.896259526730479,0.3502448329336837,-5.414097078455749,6.159874172954349e-08,3.853151254666556e-06
ENSG00000180071,ANKRD18A,127.48676224773047,-3.608896988454713,0.5984285491962822,-6.030623026427519,1.6332877720076493e-09,1.458735600223837e-07
ENSG00000107282,APBA1,271.65512967712596,-1.4698679641471002,0.23382443723455323,-6.2862033649316595,3.2532372985383604e-10,3.4497741423199004e-08
ENSG00000119138,KLF9,2653.9247228485438,-2.0494818688971668,0.3641755298223855,-5.627730863456788,1.8259569060632184e-08,1.317331285814896e-06
ENSG00000196781,TLE1,615.8442640062469,-0.9495260249261788,0.1481991330401872,-6.407095678951749,1.483177501372319e-10,1.732257974767118e-08
ENSG00000288575,ENSG00000288575,90.80909850779695,-4.007983967054335,0.7588508975796627,-5.281648845428933,1.280264076377565e-07,7.248247617498271e-06
ENSG00000226237,GAS1RR,124.40122976070643,-1.6332690580468554,0.30223672122652434,-5.4039398370217615,6.519281878390068e-08,4.032658751553027e-06
ENSG00000106809,OGN,975.1817720053924,-3.0382784999404144,0.5942921675153043,-5.112432345597373,3.1803690460897656e-07,1.557681337925754e-05
ENSG00000165238,WNK2,297.017143470103,-2.248756491391933,0.47584794301897965,-4.725787984129711,2.292247179846457e-06,8.254866996519181e-05
ENSG00000197694,SPTAN1,9458.197206450135,-0.827404253632937,0.12283243093127522,-6.736040696742947,1.6276071721423314e-11,2.3233744603021493e-09
ENSG00000175287,PHYHD1,173.85446206588887,-1.728194963495023,0.26872062573078526,-6.431195814594433,1.266039355427836e-10,1.520732512435007e-08
ENSG00000175164,ABO,93.41379596833292,-1.6675469547216306,0.3497692793613371,-4.7675626566361,1.8646801373890178e-06,6.905311599690173e-05
ENSG00000107331,ABCA2,660.921794257748,-1.0954433536817128,0.1702367879228863,-6.434821562645588,1.2361846659358172e-10,1.4906958987817366e-08
ENSG00000067082,KLF6,6250.826147509129,-1.5882375781059348,0.21097520670108375,-7.528076890836748,5.149306814170673e-14,1.2463934457517609e-11
ENSG00000298309,ENSG00000298309,97.4387243089463,-2.3149261154269825,0.4070870386824983,-5.686563057667075,1.2962153784948779e-08,9.621662730636535e-07
ENSG00000298322,ENSG00000298322,111.77311452402854,-2.555864328994869,0.41088970445648315,-6.220317280462687,4.961505535597869e-10,5.083716852931767e-08
ENSG00000226005,LINC02660,84.1798378450377,-3.7907343766873898,0.63237549425788,-5.994435918387351,2.0419296331272332e-09,1.7624438122829193e-07
ENSG00000151474,FRMD4A,757.8809483994988,-0.9591914466391787,0.18382474972596421,-5.2179668301960875,1.8089784918517664e-07,9.621864420911554e-06
ENSG00000235020,CACNB2-AS2,26.862758603129443,-3.355768333784379,0.5535936021616374,-6.061790310944683,1.3461464274739564e-09,1.2353112394756199e-07
ENSG00000095777,MYO3A,32.86059150284308,-2.914387960329634,0.5843609542109264,-4.987307826315992,6.122647116027276e-07,2.7052219790563375e-05
ENSG00000107736,CDH23,308.0180844044368,-1.556430143544525,0.33124864966915574,-4.698676191130303,2.618532339764891e-06,9.25574981430335e-05
ENSG00000119943,PYROXD2,92.35671939832054,-1.7798713670762427,0.36657879782919,-4.855358186606271,1.2016932885950212e-06,4.767240014125831e-05
ENSG00000186862,PDZD7,28.291679316880042,-2.5677686707771734,0.44320850528298683,-5.793590691897177,6.889725264719868e-09,5.427771061732022e-07
